Id,Sold Price
47792,937592.0
47793,867920.0
47794,6177784.0
47795,881332.0
47796,996052.0
47797,531300.0
47798,1430288.0
47799,4794456.0
47800,201312.0
47801,1070424.0
47802,1282280.0
47803,672200.0
47804,2876392.0
47805,1011744.0
47806,2325696.0
47807,2757804.0
47808,1123320.0
47809,178972.0
47810,1946188.0
47811,-461688.0
47812,434064.0
47813,2148752.0
47814,818656.0
47815,1672224.0
47816,180928.0
47817,1776948.0
47818,510724.0
47819,1835440.0
47820,2505220.0
47821,1384248.0
47822,2567260.0
47823,1202300.0
47824,1035068.0
47825,2028172.0
47826,784356.0
47827,62448.0
47828,-709312.0
47829,228272.0
47830,1383404.0
47831,782388.0
47832,2099368.0
47833,362128.0
47834,-931296.0
47835,489464.0
47836,1301808.0
47837,1229836.0
47838,2001992.0
47839,831560.0
47840,2524872.0
47841,1164652.0
47842,1739080.0
47843,1807880.0
47844,-45780.0
47845,1063900.0
47846,736208.0
47847,136656.0
47848,1410412.0
47849,2041416.0
47850,2165576.0
47851,1627084.0
47852,1179712.0
47853,618668.0
47854,1629992.0
47855,773532.0
47856,357004.0
47857,1047232.0
47858,1565432.0
47859,443272.0
47860,1713528.0
47861,2088884.0
47862,1392532.0
47863,681200.0
47864,913472.0
47865,-360956.0
47866,954132.0
47867,857744.0
47868,615788.0
47869,2250624.0
47870,767988.0
47871,1672672.0
47872,414132.0
47873,1748112.0
47874,-37048.0
47875,641368.0
47876,170608.0
47877,675432.0
47878,-160812.0
47879,617240.0
47880,1104684.0
47881,4568544.0
47882,92912.0
47883,103268.0
47884,1297512.0
47885,4240264.0
47886,1928968.0
47887,1117336.0
47888,60100.0
47889,-290376.0
47890,901484.0
47891,1511828.0
47892,1361072.0
47893,-484444.0
47894,3128304.0
47895,847604.0
47896,290280.0
47897,669540.0
47898,1521600.0
47899,304472.0
47900,1977200.0
47901,-117100.0
47902,555040.0
47903,2079248.0
47904,1367920.0
47905,1930424.0
47906,1201520.0
47907,1754780.0
47908,815240.0
47909,527416.0
47910,402056.0
47911,919240.0
47912,215668.0
47913,655648.0
47914,965040.0
47915,251336.0
47916,809312.0
47917,452600.0
47918,1319056.0
47919,1664076.0
47920,2510464.0
47921,846256.0
47922,1068836.0
47923,1257016.0
47924,133744.0
47925,238652.0
47926,812376.0
47927,1001144.0
47928,804768.0
47929,1134288.0
47930,995008.0
47931,926768.0
47932,1990140.0
47933,1004564.0
47934,2411636.0
47935,28292.0
47936,637776.0
47937,669768.0
47938,242548.0
47939,817228.0
47940,-280600.0
47941,1470688.0
47942,183924.0
47943,2394120.0
47944,2501812.0
47945,926980.0
47946,752488.0
47947,1079152.0
47948,1585044.0
47949,4783208.0
47950,1475916.0
47951,2054792.0
47952,1275752.0
47953,817576.0
47954,1683416.0
47955,1522980.0
47956,1083360.0
47957,1309612.0
47958,1342160.0
47959,1252172.0
47960,-64604.0
47961,1300416.0
47962,548044.0
47963,404660.0
47964,1616584.0
47965,2388848.0
47966,835140.0
47967,1459800.0
47968,931620.0
47969,1264236.0
47970,839580.0
47971,277448.0
47972,1821780.0
47973,262764.0
47974,1081708.0
47975,1808808.0
47976,1830040.0
47977,-102840.0
47978,71474310.0
47979,1582340.0
47980,1713724.0
47981,366104.0
47982,916664.0
47983,1709968.0
47984,471056.0
47985,479328.0
47986,72890600.0
47987,-11506720.0
47988,84356.0
47989,542636.0
47990,303256.0
47991,1026120.0
47992,731584.0
47993,1178928.0
47994,1399160.0
47995,1501872.0
47996,919676.0
47997,1857280.0
47998,1920592.0
47999,492828.0
48000,1403740.0
48001,954052.0
48002,1502664.0
48003,-533716.0
48004,1282460.0
48005,76020.0
48006,-31508.0
48007,-142204.0
48008,876312.0
48009,3106820.0
48010,1287732.0
48011,1942288.0
48012,48544.0
48013,5196720.0
48014,1011692.0
48015,-305100.0
48016,-242848.0
48017,2279588.0
48018,168804.0
48019,1251468.0
48020,695516.0
48021,2243732.0
48022,190624.0
48023,687120.0
48024,2302056.0
48025,1082332.0
48026,790880.0
48027,1617868.0
48028,507768.0
48029,962584.0
48030,1182736.0
48031,426268.0
48032,666848.0
48033,173696.0
48034,1807740.0
48035,1337816.0
48036,1056940.0
48037,730900.0
48038,1413884.0
48039,2734776.0
48040,1886028.0
48041,868892.0
48042,568532.0
48043,1658020.0
48044,1491788.0
48045,395696.0
48046,2024468.0
48047,2819788.0
48048,448448.0
48049,685536.0
48050,1704896.0
48051,903564.0
48052,1698292.0
48053,345148.0
48054,-61472.0
48055,904140.0
48056,64664.0
48057,288988.0
48058,1792708.0
48059,2217784.0
48060,1896960.0
48061,-134664.0
48062,833148.0
48063,1157488.0
48064,-182368.0
48065,855600.0
48066,1211008.0
48067,953836.0
48068,653344.0
48069,1161412.0
48070,452696.0
48071,1513496.0
48072,-355756.0
48073,-12574256.0
48074,2476596.0
48075,907512.0
48076,1579636.0
48077,1169016.0
48078,410832.0
48079,979024.0
48080,-372772.0
48081,4458952.0
48082,2212600.0
48083,1701940.0
48084,-376916.0
48085,-687692.0
48086,166412.0
48087,-353744.0
48088,2112740.0
48089,1703384.0
48090,-318856.0
48091,1649720.0
48092,-11604352.0
48093,508348.0
48094,1494376.0
48095,2057020.0
48096,703336.0
48097,3473128.0
48098,2286612.0
48099,-75396.0
48100,185108.0
48101,798232.0
48102,1016016.0
48103,1038856.0
48104,213412.0
48105,610616.0
48106,1590956.0
48107,2427120.0
48108,1383744.0
48109,962408.0
48110,3643084.0
48111,141608.0
48112,2848276.0
48113,2479692.0
48114,1504736.0
48115,2506564.0
48116,1081424.0
48117,511452.0
48118,2292948.0
48119,628836.0
48120,1713840.0
48121,-38380.0
48122,940708.0
48123,-126752.0
48124,943156.0
48125,2059072.0
48126,1952644.0
48127,2280492.0
48128,-6749492.0
48129,583292.0
48130,223860.0
48131,802592.0
48132,1186820.0
48133,936312.0
48134,577964.0
48135,2305464.0
48136,-211884.0
48137,1529416.0
48138,-661360.0
48139,2802636.0
48140,1268824.0
48141,721548.0
48142,702684.0
48143,630140.0
48144,173756.0
48145,895360.0
48146,138996.0
48147,807164.0
48148,754548.0
48149,1377600.0
48150,676936.0
48151,623236.0
48152,1068732.0
48153,621544.0
48154,1014424.0
48155,632380.0
48156,1763616.0
48157,495904.0
48158,2202928.0
48159,1678844.0
48160,318212.0
48161,1113408.0
48162,1313232.0
48163,1210668.0
48164,1123720.0
48165,307992.0
48166,-4032.0
48167,1637872.0
48168,420396.0
48169,483508.0
48170,934880.0
48171,163600.0
48172,3275392.0
48173,2085676.0
48174,1091632.0
48175,1670776.0
48176,1784984.0
48177,928988.0
48178,1490984.0
48179,184656.0
48180,774200.0
48181,339552.0
48182,510336.0
48183,1618276.0
48184,454912.0
48185,1317664.0
48186,2968256.0
48187,525272.0
48188,509996.0
48189,2091296.0
48190,2661020.0
48191,1463496.0
48192,1496212.0
48193,1543228.0
48194,830476.0
48195,1175160.0
48196,4031296.0
48197,1950952.0
48198,617680.0
48199,1683148.0
48200,2034512.0
48201,4499516.0
48202,941528.0
48203,493024.0
48204,881356.0
48205,-146768.0
48206,-554968.0
48207,325168.0
48208,1245408.0
48209,891952.0
48210,58529944.0
48211,594736.0
48212,1161748.0
48213,981016.0
48214,-74304.0
48215,4878800.0
48216,1960556.0
48217,959356.0
48218,561420.0
48219,-110952.0
48220,193212.0
48221,1635356.0
48222,333832.0
48223,842280.0
48224,246080.0
48225,910792.0
48226,1512336.0
48227,719948.0
48228,1293112.0
48229,1299428.0
48230,994680.0
48231,4322868.0
48232,1137024.0
48233,474076.0
48234,996852.0
48235,-315284.0
48236,3005852.0
48237,1073664.0
48238,1418720.0
48239,1015944.0
48240,691148.0
48241,1904652.0
48242,1852664.0
48243,1465332.0
48244,815524.0
48245,274128.0
48246,4134436.0
48247,907476.0
48248,473240.0
48249,49004.0
48250,1081136.0
48251,147568.0
48252,2498540.0
48253,45584.0
48254,1437428.0
48255,404372.0
48256,1045884.0
48257,1514024.0
48258,266524.0
48259,1048124.0
48260,205040.0
48261,1511008.0
48262,1305928.0
48263,612868.0
48264,-200484.0
48265,702740.0
48266,955496.0
48267,1078084.0
48268,422808.0
48269,1017968.0
48270,1158696.0
48271,324200.0
48272,931232.0
48273,3091360.0
48274,6255384.0
48275,431936.0
48276,2593308.0
48277,1922548.0
48278,680352.0
48279,1460696.0
48280,1005380.0
48281,335552.0
48282,3880064.0
48283,451560.0
48284,806808.0
48285,2961384.0
48286,5687980.0
48287,1056076.0
48288,1022784.0
48289,1493668.0
48290,797956.0
48291,2046992.0
48292,2330328.0
48293,1380144.0
48294,1667984.0
48295,457088.0
48296,3321904.0
48297,2177216.0
48298,1579096.0
48299,-141220.0
48300,1927920.0
48301,214648.0
48302,1344824.0
48303,1244884.0
48304,280660.0
48305,-588428.0
48306,323464.0
48307,-311268.0
48308,-555272.0
48309,481808.0
48310,-216752.0
48311,-54412.0
48312,-180524.0
48313,868108.0
48314,1819388.0
48315,1054836.0
48316,1199616.0
48317,-99556.0
48318,-417580.0
48319,825604.0
48320,1855528.0
48321,760280.0
48322,2275284.0
48323,379916.0
48324,380796.0
48325,1242240.0
48326,1084160.0
48327,464064.0
48328,1326008.0
48329,1597672.0
48330,86336.0
48331,1453228.0
48332,-303112.0
48333,744176.0
48334,168164.0
48335,795300.0
48336,1797824.0
48337,593592.0
48338,1392200.0
48339,930720.0
48340,84368.0
48341,911024.0
48342,1381292.0
48343,662428.0
48344,-5647416.0
48345,1107988.0
48346,2893264.0
48347,3489984.0
48348,1019328.0
48349,1682912.0
48350,1239336.0
48351,991960.0
48352,546968.0
48353,757396.0
48354,3316564.0
48355,1319436.0
48356,3221368.0
48357,-462724.0
48358,819664.0
48359,809432.0
48360,2009888.0
48361,514612.0
48362,242528.0
48363,-17112.0
48364,2373608.0
48365,2080008.0
48366,822720.0
48367,1623720.0
48368,2124512.0
48369,-306084.0
48370,538472.0
48371,-114136.0
48372,1490120.0
48373,1078364.0
48374,1328632.0
48375,1552824.0
48376,568972.0
48377,489720.0
48378,331872.0
48379,1655264.0
48380,431508.0
48381,969512.0
48382,840776.0
48383,1719472.0
48384,1196268.0
48385,760568.0
48386,1432984.0
48387,1420644.0
48388,-360828.0
48389,1962900.0
48390,1034680.0
48391,1441976.0
48392,736388.0
48393,998228.0
48394,2725056.0
48395,271364.0
48396,386992.0
48397,2131092.0
48398,733960.0
48399,2029792.0
48400,-335796.0
48401,900352.0
48402,2539080.0
48403,-170844.0
48404,783180.0
48405,2591524.0
48406,1122472.0
48407,780024.0
48408,2017664.0
48409,2079904.0
48410,900760.0
48411,1053472.0
48412,-130244.0
48413,121000.0
48414,752388.0
48415,862804.0
48416,1063336.0
48417,465268.0
48418,304936.0
48419,142924.0
48420,1799172.0
48421,304180.0
48422,1240448.0
48423,416716.0
48424,1011292.0
48425,-12006904.0
48426,1583988.0
48427,473008.0
48428,1137672.0
48429,498548.0
48430,548880.0
48431,993976.0
48432,198144.0
48433,-141436.0
48434,940776.0
48435,2100912.0
48436,449960.0
48437,1160904.0
48438,897552.0
48439,1492460.0
48440,1454040.0
48441,1256236.0
48442,1258128.0
48443,809384.0
48444,1603640.0
48445,1670616.0
48446,1998828.0
48447,1933404.0
48448,-32040.0
48449,871188.0
48450,2280616.0
48451,1517648.0
48452,2157472.0
48453,794220.0
48454,1056304.0
48455,601956.0
48456,-229960.0
48457,1382024.0
48458,89584.0
48459,-113084.0
48460,790304.0
48461,901072.0
48462,-870344.0
48463,371792.0
48464,1629588.0
48465,1390344.0
48466,774008.0
48467,1908688.0
48468,1171388.0
48469,107528.0
48470,1352276.0
48471,1167556.0
48472,1531248.0
48473,978896.0
48474,498012.0
48475,1273928.0
48476,350216.0
48477,616020.0
48478,-1313384.0
48479,1951324.0
48480,1349816.0
48481,653744.0
48482,233268.0
48483,3206792.0
48484,227280.0
48485,1336304.0
48486,502568.0
48487,2831312.0
48488,262192.0
48489,1223096.0
48490,256112.0
48491,638388.0
48492,1551848.0
48493,369648.0
48494,675848.0
48495,1475280.0
48496,1000456.0
48497,1669636.0
48498,781576.0
48499,680560.0
48500,2367092.0
48501,1562052.0
48502,1619272.0
48503,556616.0
48504,386312.0
48505,402784.0
48506,57204.0
48507,769816.0
48508,651992.0
48509,1543952.0
48510,859700.0
48511,484880.0
48512,-227372.0
48513,-367424.0
48514,213876.0
48515,1706780.0
48516,663808.0
48517,1681964.0
48518,940992.0
48519,-594976.0
48520,330552.0
48521,1513140.0
48522,1596080.0
48523,1618088.0
48524,974016.0
48525,1085620.0
48526,72748.0
48527,677976.0
48528,346696.0
48529,1442164.0
48530,469924.0
48531,396472.0
48532,623324.0
48533,1346256.0
48534,1422640.0
48535,1545636.0
48536,1604.0
48537,561752.0
48538,1025884.0
48539,652872.0
48540,1101920.0
48541,529432.0
48542,488708.0
48543,-63724.0
48544,1676376.0
48545,3388696.0
48546,367412.0
48547,1850708.0
48548,751120.0
48549,2122592.0
48550,1344240.0
48551,369464.0
48552,1307268.0
48553,-460940.0
48554,1189464.0
48555,-8668.0
48556,446924.0
48557,1111836.0
48558,1600064.0
48559,933424.0
48560,1940260.0
48561,-474476.0
48562,710132.0
48563,4335184.0
48564,614972.0
48565,445684.0
48566,2564752.0
48567,2703544.0
48568,1332056.0
48569,937964.0
48570,234656.0
48571,968548.0
48572,179692.0
48573,504912.0
48574,1201800.0
48575,1336604.0
48576,620076.0
48577,1974308.0
48578,1341752.0
48579,-890820.0
48580,-241736.0
48581,-106856.0
48582,931620.0
48583,1033736.0
48584,64644.0
48585,3631152.0
48586,1881792.0
48587,1370416.0
48588,23508.0
48589,279948.0
48590,1411540.0
48591,1978216.0
48592,-16208.0
48593,672076.0
48594,-664904.0
48595,25800.0
48596,862984.0
48597,1482400.0
48598,855608.0
48599,551096.0
48600,1597056.0
48601,-109344.0
48602,551728.0
48603,43044.0
48604,1450652.0
48605,990684.0
48606,784532.0
48607,175112.0
48608,450508.0
48609,433504.0
48610,2379440.0
48611,2344712.0
48612,781984.0
48613,1107116.0
48614,1332872.0
48615,2525792.0
48616,-85992.0
48617,70412590.0
48618,799840.0
48619,2137832.0
48620,1227672.0
48621,751772.0
48622,1463960.0
48623,697768.0
48624,2337476.0
48625,1119600.0
48626,1044004.0
48627,713032.0
48628,-127308.0
48629,-347224.0
48630,312864.0
48631,492912.0
48632,1745252.0
48633,-56748.0
48634,1383444.0
48635,546668.0
48636,1047920.0
48637,1470160.0
48638,1480656.0
48639,1783536.0
48640,254128.0
48641,1636608.0
48642,1309184.0
48643,1050616.0
48644,1261176.0
48645,-42788.0
48646,-514508.0
48647,-57208.0
48648,304392.0
48649,1845024.0
48650,1887268.0
48651,1111084.0
48652,1508240.0
48653,1267856.0
48654,1028128.0
48655,1329428.0
48656,1015024.0
48657,22792.0
48658,849332.0
48659,3462692.0
48660,913616.0
48661,1224572.0
48662,841860.0
48663,-828408.0
48664,1284520.0
48665,1057996.0
48666,864644.0
48667,377156.0
48668,8624.0
48669,436376.0
48670,-33576.0
48671,119328.0
48672,2707340.0
48673,2736520.0
48674,1881624.0
48675,101176.0
48676,7209720.0
48677,-548324.0
48678,3228668.0
48679,1032356.0
48680,628508.0
48681,599828.0
48682,1838440.0
48683,233384.0
48684,1146696.0
48685,895960.0
48686,-156232.0
48687,1389008.0
48688,1113428.0
48689,46432.0
48690,1063992.0
48691,2006216.0
48692,-105624.0
48693,858588.0
48694,42952.0
48695,666392.0
48696,1494404.0
48697,810804.0
48698,814524.0
48699,1062812.0
48700,1104312.0
48701,561296.0
48702,677136.0
48703,484980.0
48704,1699848.0
48705,311008.0
48706,1935924.0
48707,367732.0
48708,444340.0
48709,999068.0
48710,1016188.0
48711,1106744.0
48712,1499764.0
48713,546224.0
48714,814596.0
48715,2394464.0
48716,-10852.0
48717,1029596.0
48718,83596.0
48719,29768.0
48720,77496.0
48721,1979348.0
48722,1059216.0
48723,192940.0
48724,1371420.0
48725,2274516.0
48726,992528.0
48727,444788.0
48728,1088148.0
48729,351252.0
48730,1306916.0
48731,1079944.0
48732,750980.0
48733,897208.0
48734,617580.0
48735,712184.0
48736,1263920.0
48737,1389848.0
48738,-203760.0
48739,-725880.0
48740,1817088.0
48741,297800.0
48742,2750856.0
48743,354504.0
48744,1929028.0
48745,1466836.0
48746,1570872.0
48747,259284.0
48748,2035912.0
48749,827312.0
48750,517148.0
48751,1484576.0
48752,1359192.0
48753,1051284.0
48754,684112.0
48755,2090652.0
48756,2320396.0
48757,1970260.0
48758,-655140.0
48759,802584.0
48760,-433168.0
48761,386340.0
48762,1169792.0
48763,1282820.0
48764,418800.0
48765,-744928.0
48766,889328.0
48767,1296624.0
48768,540568.0
48769,641860.0
48770,1119560.0
48771,-42840.0
48772,499364.0
48773,1444120.0
48774,1455004.0
48775,206840.0
48776,761820.0
48777,1253616.0
48778,24424.0
48779,126680.0
48780,110248.0
48781,155256.0
48782,514912.0
48783,2589528.0
48784,-212568.0
48785,1354472.0
48786,1939008.0
48787,2217600.0
48788,793188.0
48789,232108.0
48790,716320.0
48791,194988.0
48792,686684.0
48793,204980.0
48794,963304.0
48795,1325616.0
48796,439424.0
48797,951912.0
48798,1066052.0
48799,980240.0
48800,1888524.0
48801,1755768.0
48802,1189204.0
48803,1075988.0
48804,1572924.0
48805,781440.0
48806,2324992.0
48807,1685184.0
48808,1062244.0
48809,656904.0
48810,816412.0
48811,1594096.0
48812,1473120.0
48813,71908100.0
48814,172612.0
48815,-533580.0
48816,716504.0
48817,246564.0
48818,548984.0
48819,366596.0
48820,1615272.0
48821,1675784.0
48822,-227428.0
48823,2509480.0
48824,570432.0
48825,1114532.0
48826,1966400.0
48827,-4887632.0
48828,1020096.0
48829,-77236.0
48830,769024.0
48831,-85860.0
48832,213116.0
48833,399628.0
48834,486636.0
48835,1526540.0
48836,-106456.0
48837,731700.0
48838,2989872.0
48839,-72612.0
48840,590572.0
48841,620016.0
48842,1766584.0
48843,1223684.0
48844,2571192.0
48845,1356504.0
48846,176724.0
48847,1392244.0
48848,1994708.0
48849,878804.0
48850,2484680.0
48851,515084.0
48852,585116.0
48853,1882168.0
48854,795896.0
48855,15120.0
48856,174584.0
48857,648904.0
48858,1307788.0
48859,572280.0
48860,538000.0
48861,427500.0
48862,126628.0
48863,2627996.0
48864,1387572.0
48865,203892.0
48866,1403536.0
48867,632784.0
48868,3845736.0
48869,1173964.0
48870,556280.0
48871,853532.0
48872,213724.0
48873,1013224.0
48874,148228.0
48875,2220360.0
48876,730200.0
48877,953072.0
48878,1324860.0
48879,547108.0
48880,537100.0
48881,504372.0
48882,1991380.0
48883,1810780.0
48884,1251680.0
48885,235760.0
48886,-240668.0
48887,438928.0
48888,2646944.0
48889,428500.0
48890,660524.0
48891,398016.0
48892,1968312.0
48893,2311000.0
48894,1614128.0
48895,1779128.0
48896,597380.0
48897,4785892.0
48898,50224.0
48899,892884.0
48900,176160.0
48901,733976.0
48902,801608.0
48903,-88184.0
48904,2047164.0
48905,1842664.0
48906,807764.0
48907,457780.0
48908,1183584.0
48909,652640.0
48910,310008.0
48911,-31072.0
48912,1234808.0
48913,1167428.0
48914,1602868.0
48915,1188632.0
48916,1283388.0
48917,204176.0
48918,1438456.0
48919,2716876.0
48920,-404064.0
48921,715220.0
48922,-1500.0
48923,66816.0
48924,-411536.0
48925,530104.0
48926,552280.0
48927,1995800.0
48928,-50584.0
48929,578500.0
48930,280712.0
48931,687744.0
48932,1825984.0
48933,817940.0
48934,1446720.0
48935,911252.0
48936,894096.0
48937,-653640.0
48938,1671012.0
48939,1108284.0
48940,133880.0
48941,915236.0
48942,523376.0
48943,1951056.0
48944,917048.0
48945,81140.0
48946,417684.0
48947,1036056.0
48948,792012.0
48949,453460.0
48950,1252992.0
48951,301660.0
48952,1507824.0
48953,951808.0
48954,-174920.0
48955,836268.0
48956,1676676.0
48957,951408.0
48958,1176220.0
48959,674260.0
48960,236956.0
48961,2153920.0
48962,-55968.0
48963,2076480.0
48964,1601592.0
48965,402056.0
48966,855820.0
48967,-314012.0
48968,225856.0
48969,1668772.0
48970,1869584.0
48971,-696420.0
48972,-49812.0
48973,-721328.0
48974,315020.0
48975,2180168.0
48976,15876124.0
48977,2849472.0
48978,2578372.0
48979,1429840.0
48980,1662644.0
48981,1105816.0
48982,-203296.0
48983,1482256.0
48984,3545828.0
48985,119008.0
48986,804824.0
48987,-82708.0
48988,1280984.0
48989,1835320.0
48990,688952.0
48991,1208736.0
48992,565584.0
48993,-137792.0
48994,342708.0
48995,1263000.0
48996,52436.0
48997,507624.0
48998,950864.0
48999,-116388.0
49000,1440620.0
49001,-272040.0
49002,4130216.0
49003,307456.0
49004,2497092.0
49005,903248.0
49006,759192.0
49007,169600.0
49008,-492412.0
49009,2096876.0
49010,4247752.0
49011,2254108.0
49012,461960.0
49013,1274932.0
49014,1163228.0
49015,994580.0
49016,110012.0
49017,623148.0
49018,270972.0
49019,1658248.0
49020,1962704.0
49021,1523864.0
49022,856912.0
49023,793496.0
49024,377600.0
49025,2606248.0
49026,1827608.0
49027,724820.0
49028,358728.0
49029,1152220.0
49030,1049636.0
49031,488148.0
49032,112076.0
49033,925476.0
49034,1185568.0
49035,542136.0
49036,410660.0
49037,3377392.0
49038,381152.0
49039,526336.0
49040,-298484.0
49041,1586788.0
49042,1893776.0
49043,1759140.0
49044,-597592.0
49045,12180.0
49046,470716.0
49047,83887380.0
49048,2464980.0
49049,1242812.0
49050,1782440.0
49051,-140784.0
49052,566960.0
49053,838084.0
49054,874020.0
49055,1287284.0
49056,1670492.0
49057,737788.0
49058,1052468.0
49059,622536.0
49060,-43932.0
49061,1384076.0
49062,-127644.0
49063,1158988.0
49064,45280.0
49065,807856.0
49066,82628.0
49067,754036.0
49068,2965784.0
49069,352712.0
